"","FID","SUM_Length","DOXY_MN","PPROD_MN","SST_MEAN","Join_Count","Latitude","Longitude","BINOMIAL","LEGEND","WDPA_PID","NAME","DESIG","DESIG_TYPE","IUCN_CAT","GIS_AREA","label"
"6416",1810,744.528218,203.21676,0.00228,27.955,21,8.36214029,-57.67454257,"Lachnolaimus maximus","Extant (resident)","13651","Bigi Pan","Multiple Use Management Area","National","Not Reported",1515.438045,"NORTH ATLANTIC OCEAN"
"6417",1810,744.528218,203.21676,0.00228,27.955,21,8.36214029,-57.67454257,"Epinephelus itajara","Extant (resident)","13651","Bigi Pan","Multiple Use Management Area","National","Not Reported",1515.438045,"NORTH ATLANTIC OCEAN"
"6418",1811,0,202.29042,0.00108,27.515,1,8.022610864,178,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"6419",1812,0,344.89956,0.00224,0.14624,0,-63.97738914,38.00001146," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"6420",1813,434.1696428,335.7008,0.00341,-1.11124,0,-80.10781379,166.0364652," "," ","555624810_A","Ross Sea Region Marine Protected Area","Marine Protected Area (CCAMLR)","Regional","Not Reported",1521512.674,"SOUTHERN OCEAN"
"6421",1814,151.3277742,347.9658,0.00223,-0.23312,0,-63.95297403,53.99983865," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"6422",1815,0,208.387,0.00086,25.91125,3,16.02261086,-41.99998854,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"6423",1815,0,208.387,0.00086,25.91125,3,16.02261086,-41.99998854,"Kajikia albida","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"6424",1815,0,208.387,0.00086,25.91125,3,16.02261086,-41.99998854,"Thunnus thynnus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"6425",1816,0,340.84272,0.00229,0.91187,0,-59.97738914,110.0000115," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"6426",1817,0,215.77914,0.00453,23.715,4,-31.97738914,-45.99998854,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6427",1817,0,215.77914,0.00453,23.715,4,-31.97738914,-45.99998854,"Kajikia albida","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6428",1817,0,215.77914,0.00453,23.715,4,-31.97738914,-45.99998854,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6429",1817,0,215.77914,0.00453,23.715,4,-31.97738914,-45.99998854,"Mola mola","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6430",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Balistes punctatus","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6431",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Makaira nigricans","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6432",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Kajikia albida","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6433",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Bodianus scrofa","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6434",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Girella zonata","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6435",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Gobius tetrophthalmus","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6436",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Mycteroperca fusca","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6437",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Pentanemus quinquarius","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6438",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Pseudupeneus prayensis","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6439",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Pseudotolithus senegalensis","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6440",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Apletodon barbatus","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6441",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Balistes capriscus","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6442",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Mola mola","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6443",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Epinephelus marginatus","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6444",1818,400.2287648,217.0144,0.00525,22.83312,15,16.0275136,-21.98617529,"Pomatomus saltatrix","Extant (resident)","109005","Curral Velho","Ramsar Site, Wetland of International Importance","International","Not Reported",9.913374851,"NORTH ATLANTIC OCEAN"
"6445",1819,100.8174897,372.28392,0.00032,-1.79,0,80.04538732,-114.018165," "," "," "," "," "," "," ",0,"ARCTIC OCEAN"
"6446",1820,766.0153678,333.27552,0.02339,1.88,3,50.47988233,-61.92930726,"Thunnus thynnus","Extant (resident)","306428","Aire de concentration d'oiseaux aquatiques de la Rive à Stéphane","Habitat faunique : Aire de concentration d'oiseaux aquatiques","National","IV",11.25672495,"NORTH ATLANTIC OCEAN"
"6447",1820,766.0153678,333.27552,0.02339,1.88,3,50.47988233,-61.92930726,"Mola mola","Extant (resident)","306428","Aire de concentration d'oiseaux aquatiques de la Rive à Stéphane","Habitat faunique : Aire de concentration d'oiseaux aquatiques","National","IV",11.25672495,"NORTH ATLANTIC OCEAN"
"6448",1820,766.0153678,333.27552,0.02339,1.88,3,50.47988233,-61.92930726,"Anguilla rostrata","Extant (non-breeding)","306428","Aire de concentration d'oiseaux aquatiques de la Rive à Stéphane","Habitat faunique : Aire de concentration d'oiseaux aquatiques","National","IV",11.25672495,"NORTH ATLANTIC OCEAN"
"6449",1821,0,345.97468,0.00217,1.50437,0,-63.97738914,130.0000115," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"6450",1822,0,214.7386,0.00695,24.17812,1,-15.97738914,-105.9999885,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"SOUTH PACIFIC OCEAN"
"6451",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Dentex dentex","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6452",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Labrus viridis","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6453",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Thunnus thynnus","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6454",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Sardinella maderensis","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6455",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Trachurus trachurus","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6456",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Anguilla anguilla","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6457",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Balistes capriscus","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6458",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Mola mola","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6459",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Epinephelus marginatus","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6460",1823,3378.300454,235.88466,0.00244,14.8575,10,35.9422465,25.95187539,"Pomatomus saltatrix","Extant (resident)","555635589","Kanali Makronisou","Special Protection Area (Birds Directive)","Regional","Not Reported",44.23825255,"NORTH ATLANTIC OCEAN"
"6461",1824,0,265.9913,0.00548,13.64125,1,-43.97738914,90.00001146,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"6462",1825,0,363.19832,0.00074,-1.78312,0,84.02261086,38.00001146," "," "," "," "," "," "," ",0,"ARCTIC OCEAN"
"6463",1826,1969.726283,375.8228,0.00158,1.8,2,64.10849882,21.99866134,"Thunnus thynnus","Extant (resident)","902793","Vassorfjärden Bay","Ramsar Site, Wetland of International Importance","International","Not Reported",15.28244001,"NORTH ATLANTIC OCEAN"
"6464",1826,1969.726283,375.8228,0.00158,1.8,2,64.10849882,21.99866134,"Anguilla anguilla","Extant (resident)","902793","Vassorfjärden Bay","Ramsar Site, Wetland of International Importance","International","Not Reported",15.28244001,"NORTH ATLANTIC OCEAN"
"6465",1827,0,313.65076,0.00425,4.76312,0,48.02261086,170.0000115," "," "," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"6466",1828,0,378.38176,0.00083,-1.79,0,84.02261086,-169.9999885," "," "," "," "," "," "," ",0,"ARCTIC OCEAN"
"6467",1829,0,280.91376,0.00449,9.84624,1,-47.97738914,30.00001146,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"6468",1830,634.6684317,209.3028,0.05193,20.2575,5,-12.23360775,-78.4826611,"Makaira nigricans","Extant (resident)","68137","Paracas","Ramsar Site, Wetland of International Importance","International","Not Reported",3374.053863,"SOUTH PACIFIC OCEAN"
"6469",1830,634.6684317,209.3028,0.05193,20.2575,5,-12.23360775,-78.4826611,"Hippocampus ingens","Extant (resident)","68137","Paracas","Ramsar Site, Wetland of International Importance","International","Not Reported",3374.053863,"SOUTH PACIFIC OCEAN"
"6470",1830,634.6684317,209.3028,0.05193,20.2575,5,-12.23360775,-78.4826611,"Mola mola","Extant (resident)","68137","Paracas","Ramsar Site, Wetland of International Importance","International","Not Reported",3374.053863,"SOUTH PACIFIC OCEAN"
"6471",1830,634.6684317,209.3028,0.05193,20.2575,5,-12.23360775,-78.4826611,"Hyporthodus acanthistius","Extant (resident)","68137","Paracas","Ramsar Site, Wetland of International Importance","International","Not Reported",3374.053863,"SOUTH PACIFIC OCEAN"
"6472",1830,634.6684317,209.3028,0.05193,20.2575,5,-12.23360775,-78.4826611,"Sciaena callaensis","Extant (resident)","68137","Paracas","Ramsar Site, Wetland of International Importance","International","Not Reported",3374.053863,"SOUTH PACIFIC OCEAN"
"6473",1831,1507.519543,370.9366,0.00051,-1.78466,0,75.97682429,-102.0728724," "," ","555621660_A","Qausuittuq National Park Of Canada","National Park","National","II",9805.904775,"ARCTIC OCEAN"
"6474",1832,0,296.45188,0.00379,8.53,0,-55.97738914,-141.9999885," "," "," "," "," "," "," ",0,"SOUTH PACIFIC OCEAN"
"6475",1833,2091.056738,375.04988,0.00286,-1.78777,0,72.53056139,-85.85734439," "," ","555637925","Tallurutiup Imanga (Lancaster Sound) National Marine Conservation Area
","National Marine Conservation Area","National","VI",108779.9772,"ARCTIC OCEAN"
"6476",1834,0,280.3457,0.00511,11.76375,1,-47.97738914,-37.99998854,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6477",1835,2154.315162,376.72084,0.00249,-1.24454,0,71.8584274,-21.43971279," "," ","2065","North-East Greenland","UNESCO-MAB Biosphere Reserve","International","Not Applicable",958744.883,"ARCTIC OCEAN"
"6478",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Anguilla japonica","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6479",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Hippocampus trimaculatus","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6480",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Omobranchus smithi","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6481",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Hippocampus histrix","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6482",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Hippocampus spinosissimus","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6483",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Hippocampus kelloggi","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6484",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Mola mola","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6485",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Epinephelus fuscoguttatus","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6486",1836,1756.223922,203.05938,0.00492,27.55799,9,11.34391691,101.5250225,"Hippocampus comes","Extant (resident)","198315","Koh Kapik and Associated Islets","Ramsar Site, Wetland of International Importance","International","Not Reported",54.64390925,"NORTH PACIFIC OCEAN"
"6487",1837,0,204.74042,0.00577,27.54,1,4.022610864,-133.9999885,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"6488",1838,0,211.86538,0.00014,25.64562,1,-27.97738914,-129.9999885,"Makaira nigricans","Extant (resident)","555624172","Pitcairn Islands Marine Reserve","Marine Reserve","National","Not Reported",839568.2699,"SOUTH PACIFIC OCEAN"
"6489",1839,1087.777521,199.12352,0.00408,25.37,5,24.50741388,58.38942444,"Albula glossodonta","Extant (resident)","313405","Hara-e Gabrik, East and West Jask","Protected Area","National","Not Reported",379.3968364,"INDIAN OCEAN"
"6490",1839,1087.777521,199.12352,0.00408,25.37,5,24.50741388,58.38942444,"Trachurus indicus","Extant (resident)","313405","Hara-e Gabrik, East and West Jask","Protected Area","National","Not Reported",379.3968364,"INDIAN OCEAN"
"6491",1839,1087.777521,199.12352,0.00408,25.37,5,24.50741388,58.38942444,"Omobranchus mekranensis","Extant (resident)","313405","Hara-e Gabrik, East and West Jask","Protected Area","National","Not Reported",379.3968364,"INDIAN OCEAN"
"6492",1839,1087.777521,199.12352,0.00408,25.37,5,24.50741388,58.38942444,"Hippocampus kelloggi","Extant (resident)","313405","Hara-e Gabrik, East and West Jask","Protected Area","National","Not Reported",379.3968364,"INDIAN OCEAN"
"6493",1839,1087.777521,199.12352,0.00408,25.37,5,24.50741388,58.38942444,"Mola mola","Extant (resident)","313405","Hara-e Gabrik, East and West Jask","Protected Area","National","Not Reported",379.3968364,"INDIAN OCEAN"
"6494",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Makaira nigricans","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6495",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Hippocampus trimaculatus","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6496",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Bolbometopon muricatum","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6497",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Ecsenius tigris","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6498",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Hippocampus kelloggi","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6499",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Mola mola","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6500",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Plectropomus areolatus","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6501",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Epinephelus fuscoguttatus","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6502",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Epinephelus polyphekadion","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6503",1840,10.32148226,201.79072,0.00511,29.14937,10,-15.97738692,150.0000126,"Oxymonacanthus longirostris","Extant (resident)","555556875_A","Coral Sea","Commonwealth Marine Reserve","National","II",505518.2677,"SOUTH PACIFIC OCEAN"
"6504",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Altrichthys azurelineatus","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6505",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Amblyglyphidodon batunai","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6506",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Amblyglyphidodon ternatensis","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6507",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Albula glossodonta","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6508",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Hippocampus trimaculatus","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6509",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Bolbometopon muricatum","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6510",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Ecsenius tricolor","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6511",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Hippocampus histrix","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6512",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Hippocampus spinosissimus","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6513",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Hippocampus barbouri","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6514",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Hippocampus kelloggi","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6515",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Mola mola","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6516",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Plectropomus areolatus","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6517",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Epinephelus fuscoguttatus","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6518",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Epinephelus polyphekadion","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6519",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Nemipterus virgatus","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6520",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Oxymonacanthus longirostris","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6521",1841,1580.792174,200.68444,0.00228,27.89666,18,8.089654992,118.0704565,"Hippocampus comes","Extant (resident)","198330","Tubbataha Reefs Natural Park","Ramsar Site, Wetland of International Importance","International","Not Reported",970.6933488,"NORTH PACIFIC OCEAN"
"6522",1842,325.7713215,327.78662,0.01245,1.54111,0,56.0350327,165.9939432," "," ","900729","Commander Islands","UNESCO-MAB Biosphere Reserve","International","Not Applicable",11190.92672,"NORTH PACIFIC OCEAN"
"6523",1843,0,248.15824,0.00467,17.07187,2,-39.97738914,-5.999988541,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6524",1843,0,248.15824,0.00467,17.07187,2,-39.97738914,-5.999988541,"Mola mola","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"6525",1844,693.6267824,340.04056,0.01258,0.93857,1,58.77191585,149.9529769,"Mola mola","Extant (resident)","4815","Magadansky","Zapovednik","National","Ia",9440.626025,"NORTH PACIFIC OCEAN"
"6526",1845,0,204.4183,0.00562,27.68875,1,4.022610864,-141.9999885,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"6527",1846,0,205.90964,0.00095,25.84624,2,20.02261086,150.0000115,"Makaira nigricans","Extant (resident)","400010","Marianas Trench","Marine National Monument","National","V",256880.639,"NORTH PACIFIC OCEAN"
"6528",1846,0,205.90964,0.00095,25.84624,2,20.02261086,150.0000115,"Mola mola","Extant (resident)","400010","Marianas Trench","Marine National Monument","National","V",256880.639,"NORTH PACIFIC OCEAN"
"6529",1847,0,216.40062,0.00087,23.97875,1,24.02261086,166.0000115,"Makaira nigricans","Extant (resident)","400011","Pacific Remote Islands","Marine National Monument","National","V",1277784.472,"NORTH PACIFIC OCEAN"
"6530",1848,0,267.34604,0.00603,10.36749,2,52.02261086,-17.99998854,"Thunnus thynnus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"6531",1848,0,267.34604,0.00603,10.36749,2,52.02261086,-17.99998854,"Coryphaenoides rupestris","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"6532",1849,0,258.83292,0.00454,14.7225,1,-43.97738914,-145.9999885,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"SOUTH PACIFIC OCEAN"
"6533",1850,0,307.7761,0.00431,5.90062,0,-59.97738914,-73.99998854," "," ","555643508","Islas Diego Ramírez y Paso Drake","Parque Marino","National","Ia",143672.0709,"SOUTHERN OCEAN"
"6534",1851,253.5561788,346.27052,0.01869,0.02714,0,62.66160607,175.6175735," "," "," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"6535",1852,2605.831631,241.82116,0.01052,13.81727,10,43.85119892,14.24499362,"Dentex dentex","Extant (resident)","68056","Valle Cavanata","Ramsar Site, Wetland of International Importance","International","Not Reported",4.910618338,"NORTH ATLANTIC OCEAN"
"6536",1852,2605.831631,241.82116,0.01052,13.81727,10,43.85119892,14.24499362,"Labrus viridis","Extant (resident)","68056","Valle Cavanata","Ramsar Site, Wetland of International Importance","International","Not Reported",4.910618338,"NORTH ATLANTIC OCEAN"
